,Magazijn_LN,artikel_nr,Mutatiesoort,Beweging,Totaal_gewicht,Stuk_gewicht,Date_Time,buchungs_nr,bewegungsart,Voorraad na mutatie,Code_voorraadmutatie
13781,EZMV,39912,,Zugang,18.115,18.115,2023-07-07 07:06:38,19705692,100,0.0,0.0
13782,EZMV,39912,,Zugang,19.925,19.925,2023-07-07 07:08:21,19705699,100,0.0,0.0
13783,EZMV,39912,,Lager an Lager,-18.115,-18.115,2023-07-07 07:09:35,19705707,300,0.0,0.0
13784,EZMV,39912,,Lager an Lager,18.115,18.115,2023-07-07 07:09:35,19705707,300,0.0,0.0
13785,EZMV,39912,,Zugang,20.546,20.546,2023-07-07 07:09:54,19705713,100,0.0,0.0
13786,EZMV,39912,,Zugang,20.687,20.687,2023-07-07 07:12:18,19705721,100,0.0,0.0
13787,EZMV,39912,,Lager an Lager,19.925,19.925,2023-07-07 07:12:25,19705722,300,0.0,0.0
13788,EZMV,39912,,Lager an Lager,-19.925,-19.925,2023-07-07 07:12:25,19705722,300,0.0,0.0
13789,EZMV,39912,,Lager an Lager,-20.546,-20.546,2023-07-07 07:12:50,19705724,300,0.0,0.0
13790,EZMV,39912,,Lager an Lager,20.546,20.546,2023-07-07 07:12:50,19705724,300,0.0,0.0
13791,EZMV,39912,,Zugang,18.717,18.717,2023-07-07 07:14:43,19705730,100,0.0,0.0
13792,EZMV,39912,,Abgang,-100.0,-4.0,2023-07-07 07:15:00,19705733,200,0.0,0.0
13793,EZMV,39912,,Zugang Kennzeichen,0.0,0.0,2023-07-07 07:15:04,19705735,108,0.0,0.0
13794,EZMV,39912,,Lager an Lager,25.0,1.0,2023-07-07 07:15:09,19705736,300,0.0,0.0
13795,EZMV,39912,,Lager an Lager,-25.0,-1.0,2023-07-07 07:15:09,19705736,300,0.0,0.0
13796,EZMV,39912,,Lager an Lager,-25.0,-1.0,2023-07-07 07:15:13,19705738,300,0.0,0.0
13797,EZMV,39912,,Bestandskorrektur durch Leermeldung,-25.0,-1.0,2023-07-07 07:15:13,19705738,414,0.0,0.0
13798,EZMV,39912,,Lager an Lager,25.0,1.0,2023-07-07 07:15:13,19705738,300,0.0,0.0
13799,EZMV,39912,,Lager an Lager,-20.687,-20.687,2023-07-07 07:17:30,19705751,300,0.0,0.0
13800,EZMV,39912,,Lager an Lager,20.687,20.687,2023-07-07 07:17:30,19705751,300,0.0,0.0
13801,EZMV,39912,,Lager an Lager,-18.717,-18.717,2023-07-07 07:17:32,19705755,300,0.0,0.0
13802,EZMV,39912,,Lager an Lager,18.717,18.717,2023-07-07 07:17:32,19705755,300,0.0,0.0
13803,EZDS,66626,,Lager an Lager,-800.0,-800.0,2023-07-07 07:18:23,19705765,300,0.0,0.0
13804,EZDS,66626,,Lager an Lager,800.0,800.0,2023-07-07 07:18:33,19705771,300,0.0,0.0
13805,EZDS,66625,,Lager an Lager,-800.0,-800.0,2023-07-07 07:19:30,19705774,300,0.0,0.0
13806,EZDS,66625,,Lager an Lager,800.0,800.0,2023-07-07 07:19:36,19705775,300,0.0,0.0
13807,EZDS,66626,,Lager an Lager,-800.0,-800.0,2023-07-07 07:31:20,19705860,300,0.0,0.0
13808,EZDS,66626,,Lager an Lager,800.0,800.0,2023-07-07 07:31:25,19705861,300,0.0,0.0
13809,EZMV,39912,,Abgang reserviert,-1.366,-1.366,2023-07-07 07:46:49,19705961,202,0.0,0.0
13810,EZMV,39912,,Abgang reserviert,-4.26,-4.26,2023-07-07 07:46:49,19705962,202,0.0,0.0
13811,EZMV,39912,,Abgang reserviert,-22.963,-22.963,2023-07-07 07:46:49,19705963,202,0.0,0.0
13812,EZMV,39912,,Abgang reserviert,-21.911,-21.911,2023-07-07 07:46:50,19705964,202,0.0,0.0
13813,EZMV,39912,,Zugang Kennzeichen,0.0,0.0,2023-07-07 07:46:54,19705975,108,0.0,0.0
13814,EZMV,39912,,Zugang Kennzeichen,0.0,0.0,2023-07-07 07:46:54,19705976,108,0.0,0.0
13815,EZMV,39912,,Zugang Kennzeichen,0.0,0.0,2023-07-07 07:46:54,19705977,108,0.0,0.0
13816,EZMV,39912,,Abgang reserviert,-2.44,-2.44,2023-07-07 07:46:56,19705980,202,0.0,0.0
13817,EZMV,39912,,Abgang reserviert,-22.963,-22.963,2023-07-07 07:47:07,19705988,202,0.0,0.0
13818,EZMV,39912,,Mengenauflösung reserv./geplant,22.963,22.963,2023-07-07 07:47:07,19705988,408,0.0,0.0
13819,EZMV,39912,,Lager an Lager,-22.963,-22.963,2023-07-07 07:47:07,19705988,300,0.0,0.0
13820,EZMV,39912,,Lager an Lager,22.963,22.963,2023-07-07 07:47:07,19705988,300,0.0,0.0
13821,EZMV,39912,,Lager an Lager,1.366,1.366,2023-07-07 07:47:44,19706008,300,0.0,0.0
13822,EZMV,39912,,Abgang reserviert,-1.366,-1.366,2023-07-07 07:47:44,19706008,202,0.0,0.0
13823,EZMV,39912,,Mengenauflösung reserv./geplant,1.366,1.366,2023-07-07 07:47:44,19706008,408,0.0,0.0
13824,EZMV,39912,,Lager an Lager,-1.366,-1.366,2023-07-07 07:47:44,19706008,300,0.0,0.0
13825,EZMV,39912,,Lager an Lager,-4.26,-4.26,2023-07-07 07:47:53,19706010,300,0.0,0.0
13826,EZMV,39912,,Abgang reserviert,-4.26,-4.26,2023-07-07 07:47:53,19706010,202,0.0,0.0
13827,EZMV,39912,,Lager an Lager,4.26,4.26,2023-07-07 07:47:53,19706010,300,0.0,0.0
13828,EZMV,39912,,Mengenauflösung reserv./geplant,4.26,4.26,2023-07-07 07:47:53,19706010,408,0.0,0.0
13829,EZMV,39912,,Lager an Lager,-22.968,-22.968,2023-07-07 07:51:52,19706038,300,0.0,0.0
13830,EZMV,39912,,Mengenauflösung reserv./geplant,21.911,21.911,2023-07-07 07:51:52,19706038,408,0.0,0.0
13831,EZMV,39912,,Lager an Lager,22.968,22.968,2023-07-07 07:51:52,19706038,300,0.0,0.0
13832,EZMV,39912,,Abgang,-13.9,-13.9,2023-07-07 08:01:26,19706123,200,0.0,0.0
13833,EZMV,39912,,Zugang,13.9,13.9,2023-07-07 08:01:27,19706124,100,0.0,0.0
13834,EZMV,39912,,Abgang,-7.39,-7.39,2023-07-07 08:03:22,19706150,200,0.0,0.0
13835,EZMV,39912,,Zugang,7.39,7.39,2023-07-07 08:03:22,19706151,100,0.0,0.0
13836,EZMV,39912,,Lager an Lager,13.9,13.9,2023-07-07 08:04:11,19706164,300,0.0,0.0
13837,EZMV,39912,,Lager an Lager,-13.9,-13.9,2023-07-07 08:04:11,19706164,300,0.0,0.0
13838,EZMV,39912,,Lager an Lager,1.678,1.678,2023-07-07 08:06:20,19706188,300,0.0,0.0
13839,EZMV,39912,5.0,Lager an Lager,-1.678,-1.678,2023-07-07 08:06:20,19706188,300,0.0,0.0
13840,EZMV,39912,,Lager an Lager,-16.281,-16.281,2023-07-07 08:09:04,19706213,300,0.0,0.0
13841,EZMV,39912,,Mengenauflösung reserv./geplant,2.44,2.44,2023-07-07 08:09:04,19706213,408,0.0,0.0
13842,EZMV,39912,,Lager an Lager,16.281,16.281,2023-07-07 08:09:04,19706213,300,0.0,0.0
13843,EZMV,39912,5.0,Abgang reserviert,-1.678,-1.678,2023-07-07 08:11:01,19706238,202,0.0,0.0
13844,EZMV,39912,,Abgang reserviert,-16.449,-16.449,2023-07-07 08:11:02,19706239,202,0.0,0.0
13845,EZMV,39912,,Abgang reserviert,-16.45,-16.45,2023-07-07 08:11:02,19706240,202,0.0,0.0
13846,EZMV,39912,,Abgang reserviert,-15.923,-15.923,2023-07-07 08:11:03,19706241,202,0.0,0.0
13847,EZMV,39912,,Zugang Kennzeichen,0.0,0.0,2023-07-07 08:11:05,19706250,108,0.0,0.0
13848,EZMV,39912,,Zugang Kennzeichen,0.0,0.0,2023-07-07 08:11:06,19706251,108,0.0,0.0
13849,EZMV,39912,,Zugang Kennzeichen,0.0,0.0,2023-07-07 08:11:06,19706252,108,0.0,0.0
13850,EZMV,39912,,Lager an Lager,-7.39,-7.39,2023-07-07 08:11:30,19706262,300,0.0,0.0
13851,EZMV,39912,,Lager an Lager,7.39,7.39,2023-07-07 08:11:30,19706262,300,0.0,0.0
13852,EZMV,39912,,Lager an Lager,16.449,16.449,2023-07-07 08:11:42,19706264,300,0.0,0.0
13853,EZMV,39912,,Abgang reserviert,-16.449,-16.449,2023-07-07 08:11:42,19706264,202,0.0,0.0
13854,EZMV,39912,,Mengenauflösung reserv./geplant,16.449,16.449,2023-07-07 08:11:42,19706264,408,0.0,0.0
13855,EZMV,39912,,Lager an Lager,-16.449,-16.449,2023-07-07 08:11:42,19706264,300,0.0,0.0
13856,EZMV,39912,5.0,Abgang,-2.42,-2.42,2023-07-07 08:11:51,19706266,200,0.0,0.0
13857,EZMV,39912,,Zugang,2.42,2.42,2023-07-07 08:11:51,19706267,100,0.0,0.0
13858,EZMV,39912,,Mengenauflösung reserv./geplant,16.45,16.45,2023-07-07 08:11:52,19706268,408,0.0,0.0
13859,EZMV,39912,,Abgang reserviert,-16.45,-16.45,2023-07-07 08:11:52,19706268,202,0.0,0.0
13860,EZMV,39912,,Lager an Lager,-16.45,-16.45,2023-07-07 08:11:52,19706268,300,0.0,0.0
13861,EZMV,39912,,Lager an Lager,16.45,16.45,2023-07-07 08:11:52,19706268,300,0.0,0.0
13862,EZMV,39912,,Mengenauflösung reserv./geplant,1.678,1.678,2023-07-07 08:12:22,19706276,408,0.0,0.0
13863,EZMV,39912,5.0,Abgang reserviert,-1.678,-1.678,2023-07-07 08:12:22,19706276,202,0.0,0.0
13864,EZMV,39912,5.0,Lager an Lager,-1.678,-1.678,2023-07-07 08:12:22,19706276,300,0.0,0.0
13865,EZMV,39912,,Lager an Lager,1.678,1.678,2023-07-07 08:12:22,19706276,300,0.0,0.0
13866,EZMV,39912,5.0,Lager an Lager,-2.42,-2.42,2023-07-07 08:14:39,19706290,300,0.0,0.0
13867,EZMV,39912,,Lager an Lager,2.42,2.42,2023-07-07 08:14:39,19706290,300,0.0,0.0
13868,EZMV,39912,,Lager an Lager,13.861,13.861,2023-07-07 08:15:33,19706297,300,0.0,0.0
13869,EZMV,39912,,Lager an Lager,-13.861,-13.861,2023-07-07 08:15:33,19706297,300,0.0,0.0
13870,EZMV,39912,,Lager an Lager,-18.115,-18.115,2023-07-07 08:17:54,19706310,300,0.0,0.0
13871,EZMV,39912,,Lager an Lager,18.115,18.115,2023-07-07 08:17:54,19706310,300,0.0,0.0
13872,EZMV,39912,,Mengenauflösung reserv./geplant,15.923,15.923,2023-07-07 08:17:54,19706310,408,0.0,0.0
13873,EZMV,39912,,Abgang,-15.12,-15.12,2023-07-07 08:30:41,19706393,200,0.0,0.0
13874,EZMV,39912,,Zugang,15.12,15.12,2023-07-07 08:30:41,19706394,100,0.0,0.0
13875,EZMV,39912,,Abgang reserviert,-2.44,-2.44,2023-07-07 08:30:52,19706400,202,0.0,0.0
13876,EZMV,39912,,Lager an Lager,-2.995,-2.995,2023-07-07 08:33:09,19706418,300,0.0,0.0
13877,EZMV,39912,,Lager an Lager,2.995,2.995,2023-07-07 08:33:09,19706418,300,0.0,0.0
13878,EZSI,59595,,Abgang manuell,-1062.274,-1062.274,2023-07-07 08:34:42,19706445,204,0.0,0.0
13879,EZMV,39912,,Lager an Lager,15.12,15.12,2023-07-07 08:35:11,19706448,300,0.0,0.0
13880,EZMV,39912,,Lager an Lager,-15.12,-15.12,2023-07-07 08:35:11,19706448,300,0.0,0.0
13881,EZMV,39912,,Lager an Lager,13.861,13.861,2023-07-07 08:35:44,19706451,300,0.0,0.0
13882,EZMV,39912,,Mengenauflösung reserv./geplant,2.44,2.44,2023-07-07 08:35:44,19706451,408,0.0,0.0
13883,EZMV,39912,,Lager an Lager,-13.861,-13.861,2023-07-07 08:35:44,19706451,300,0.0,0.0
13884,EZMV,39912,5.0,Abgang,-2.43,-2.43,2023-07-07 08:40:45,19706500,200,0.0,0.0
13885,EZMV,39912,,Zugang,2.43,2.43,2023-07-07 08:40:46,19706501,100,0.0,0.0
13886,EZMV,39912,5.0,Lager an Lager,-2.43,-2.43,2023-07-07 08:43:57,19706540,300,0.0,0.0
13887,EZMV,39912,,Lager an Lager,2.43,2.43,2023-07-07 08:43:57,19706540,300,0.0,0.0
13888,EZMV,39912,,Lager an Lager,-11.431,-11.431,2023-07-07 08:44:06,19706542,300,0.0,0.0
13889,EZMV,39912,,Lager an Lager,11.431,11.431,2023-07-07 08:44:06,19706542,300,0.0,0.0
13890,EZMV,60046,,Abgang reserviert,-1.667,-1.667,2023-07-07 09:22:30,19706792,202,0.0,0.0
13891,EZDS,32774,,Lager an Lager,-1000.0,-40.0,2023-07-07 09:38:52,19706893,300,0.0,0.0
13892,EZDS,32774,,Lager an Lager,-76.437,-76.437,2023-07-07 09:39:01,19706896,300,0.0,0.0
13893,EZDS,32774,,Minusbestand durch Zugang aufgelöst,1076.437,1076.437,2023-07-07 09:39:01,19706896,402,0.0,0.0
13894,EZMV,60046,,Lager an Lager,13.216,13.216,2023-07-07 09:39:08,19706903,300,0.0,0.0
13895,EZMV,60046,,Lager an Lager,-13.216,-13.216,2023-07-07 09:39:08,19706903,300,0.0,0.0
13896,EZMV,60046,,Mengenauflösung reserv./geplant,1.667,1.667,2023-07-07 09:39:08,19706903,408,0.0,0.0
13897,EZDS,62161,,Lager an Lager,-600.0,-600.0,2023-07-07 09:57:15,19706932,300,0.0,0.0
13898,EZDS,62161,,Lager an Lager,600.0,600.0,2023-07-07 09:57:18,19706934,300,0.0,0.0
13899,EZMV,60046,5.0,Abgang,-1.65,-1.65,2023-07-07 10:07:42,19706973,200,0.0,0.0
13900,EZMV,60046,,Zugang,1.65,1.65,2023-07-07 10:07:43,19706974,100,0.0,0.0
13901,EZMV,60046,,Lager an Lager,11.566,11.566,2023-07-07 10:10:08,19706993,300,0.0,0.0
13902,EZMV,60046,,Lager an Lager,-11.566,-11.566,2023-07-07 10:10:08,19706993,300,0.0,0.0
13903,EZDS,35322,,Lager an Lager,-975.0,-39.0,2023-07-07 10:12:49,19707007,300,0.0,0.0
13904,EZDS,35322,,Lager an Lager,975.0,975.0,2023-07-07 10:12:54,19707008,300,0.0,0.0
13905,EZDS,47979,,Lager an Lager,700.0,700.0,2023-07-07 10:26:50,19707105,300,0.0,0.0
13906,EZSI,59595,3.0,Zugang geplant,26040.0,26040.0,2023-07-07 10:28:23,19707114,102,0.0,0.0
13907,EZMV,10758,,Abgang reserviert,-3.434,-3.434,2023-07-07 10:29:23,19707134,202,0.0,0.0
13908,EZDS,65248,,Lager an Lager,-600.0,-600.0,2023-07-07 10:32:56,19707187,300,0.0,0.0
13909,EZDS,65248,,Lager an Lager,600.0,600.0,2023-07-07 10:33:18,19707190,300,0.0,0.0
13910,EZMV,60046,,Abgang reserviert,-0.758,-0.758,2023-07-07 10:35:57,19707233,202,0.0,0.0
13911,EZMV,10758,,Lager an Lager,-6.901,-6.901,2023-07-07 10:46:02,19707294,300,0.0,0.0
13912,EZMV,10758,,Mengenauflösung reserv./geplant,3.434,3.434,2023-07-07 10:46:02,19707294,408,0.0,0.0
13913,EZMV,10758,,Lager an Lager,6.901,6.901,2023-07-07 10:46:02,19707294,300,0.0,0.0
13914,EZMV,60046,,Lager an Lager,-11.566,-11.566,2023-07-07 11:11:08,19707404,300,0.0,0.0
13915,EZMV,60046,,Mengenauflösung reserv./geplant,0.758,0.758,2023-07-07 11:11:08,19707404,408,0.0,0.0
13916,EZMV,60046,,Lager an Lager,11.566,11.566,2023-07-07 11:11:08,19707404,300,0.0,0.0
13917,EZDS,60045,,Lager an Lager,-500.0,-25.0,2023-07-07 11:19:05,19707426,300,0.0,0.0
13918,EZDS,60045,,Lager an Lager,500.0,500.0,2023-07-07 11:19:11,19707427,300,0.0,0.0
13919,EZSI,59595,,Abgang,-3346.916,-3346.916,2023-07-07 11:23:42,19707480,200,0.0,0.0
13920,EZSI,59595,,Abgang,-3775.663,-3775.663,2023-07-07 11:24:46,19707487,200,0.0,0.0
13921,EZMV,60046,,Abgang,-0.75,-0.75,2023-07-07 11:26:54,19707503,200,0.0,0.0
13922,EZMV,60046,,Zugang,0.75,0.75,2023-07-07 11:26:54,19707504,100,0.0,0.0
13923,EZMV,60046,,Lager an Lager,-0.75,-0.75,2023-07-07 11:28:44,19707522,300,0.0,0.0
13924,EZMV,60046,,Lager an Lager,-10.816,-10.816,2023-07-07 11:29:29,19707528,300,0.0,0.0
13925,EZMV,60046,,Lager an Lager,10.816,10.816,2023-07-07 11:29:29,19707528,300,0.0,0.0
13926,EZSI,59595,,Minusbestand durch Zugang aufgelöst,7122.579,7122.579,2023-07-07 11:38:29,19707564,402,0.0,0.0
13927,EZSI,59595,,Mengenauflösung reserv./geplant,-26040.0,-26040.0,2023-07-07 11:38:29,19707564,408,0.0,0.0
13928,EZSI,59595,,Zugang,18977.421,18977.421,2023-07-07 11:38:29,19707564,100,0.0,0.0
13929,EZSI,59992,,Zugang geplant,24040.0,24040.0,2023-07-07 12:24:34,19707732,102,0.0,0.0
13930,EZMV,10758,5.0,Abgang,-3.37,-3.37,2023-07-07 12:46:07,19707865,200,0.0,0.0
13931,EZMV,10758,,Zugang,3.37,3.37,2023-07-07 12:46:08,19707866,100,0.0,0.0
13932,EZMV,10758,,Lager an Lager,3.531,3.531,2023-07-07 12:48:46,19707886,300,0.0,0.0
